family,depth_bin,depth_center,K,normalized_mode_energy,n_tasks
Classification,9,0.8636363636363638,46,0.004776186100452928,3
Classification,9,0.8636363636363638,47,0.004846208351560614,3
Classification,9,0.8636363636363638,48,0.004662488539187383,2
Classification,9,0.8636363636363638,49,0.004474001891508558,2
Classification,9,0.8636363636363638,50,0.004328979237392175,2
Classification,9,0.8636363636363638,51,0.0042194157985005155,2
Classification,9,0.8636363636363638,52,0.004132850688612397,2
Classification,9,0.8636363636363638,53,0.004082517703438073,2
Classification,9,0.8636363636363638,54,0.0038893717469211156,2
Classification,9,0.8636363636363638,55,0.003830175021274194,2
Classification,9,0.8636363636363638,56,0.003775341346652674,2
Classification,9,0.8636363636363638,57,0.0036193325123339056,2
Classification,9,0.8636363636363638,58,0.0035932313473348285,2
Classification,9,0.8636363636363638,59,0.003471326037336388,2
Classification,9,0.8636363636363638,60,0.0033945242185153515,2
Classification,9,0.8636363636363638,61,0.0033554368328785338,2
Classification,9,0.8636363636363638,62,0.003300587758652214,2
Classification,9,0.8636363636363638,63,0.0032485108787527117,2
Classification,9,0.8636363636363638,64,0.003132788169255752,2
Classification,9,0.8636363636363638,65,0.003150711557150421,2
Classification,9,0.8636363636363638,66,0.002994511562719687,2
Classification,9,0.8636363636363638,67,0.0029889678812178317,2
Classification,9,0.8636363636363638,68,0.0029114346963084905,2
Classification,9,0.8636363636363638,69,0.0028259456081456526,2
Classification,9,0.8636363636363638,70,0.002827156001647446,2
Classification,9,0.8636363636363638,71,0.0027558756169699565,2
Classification,9,0.8636363636363638,72,0.002681037437674938,2
Classification,9,0.8636363636363638,73,0.002616516030334119,2
Classification,9,0.8636363636363638,74,0.002576023760631218,2
Classification,9,0.8636363636363638,75,0.0025141819210467544,2
Classification,9,0.8636363636363638,76,0.0024982826508133495,2
Classification,9,0.8636363636363638,77,0.0024457753802936137,2
Classification,9,0.8636363636363638,78,0.002427459176446792,2
Classification,9,0.8636363636363638,79,0.0024196901994451465,2
Classification,9,0.8636363636363638,80,0.0023537614844372015,2
Classification,10,0.9545454545454546,1,0.098439146259657,3
Classification,10,0.9545454545454546,2,0.06854954965009942,3
Classification,10,0.9545454545454546,3,0.052475405987550135,3
Classification,10,0.9545454545454546,4,0.045554092646951205,3
Classification,10,0.9545454545454546,5,0.04112404852594975,3
Classification,10,0.9545454545454546,6,0.036766876635947764,3
Classification,10,0.9545454545454546,7,0.03379206192011008,3
Classification,10,0.9545454545454546,8,0.031186380514839074,3
Classification,10,0.9545454545454546,9,0.028656766683892516,3
Classification,10,0.9545454545454546,10,0.02667594136896007,3
Classification,10,0.9545454545454546,11,0.024914867608593707,3
Classification,10,0.9545454545454546,12,0.02326932050410825,3
Classification,10,0.9545454545454546,13,0.021869332593276728,3
Classification,10,0.9545454545454546,14,0.020719682417593466,3
Classification,10,0.9545454545454546,15,0.019576928540574703,3
Classification,10,0.9545454545454546,16,0.018725137673759138,3
Classification,10,0.9545454545454546,17,0.01758675346920806,3
Classification,10,0.9545454545454546,18,0.016859837874182833,3
Classification,10,0.9545454545454546,19,0.01617276960349073,3
Classification,10,0.9545454545454546,20,0.015444439836208858,3
Classification,10,0.9545454545454546,21,0.014577704725593768,3
Classification,10,0.9545454545454546,22,0.013931157356529228,3
Classification,10,0.9545454545454546,23,0.01344091520006104,3
Classification,10,0.9545454545454546,24,0.012700400163982212,3
Classification,10,0.9545454545454546,25,0.012260084966754889,3
Classification,10,0.9545454545454546,26,0.011752253364800312,3
Classification,10,0.9545454545454546,27,0.011338301419675137,3
Classification,10,0.9545454545454546,28,0.011041294181357327,3
Classification,10,0.9545454545454546,29,0.010476624292091978,3
Classification,10,0.9545454545454546,30,0.010193315759842968,3
Classification,10,0.9545454545454546,31,0.00989660900417357,3
Classification,10,0.9545454545454546,32,0.009509210603505099,3
Classification,10,0.9545454545454546,33,0.009150134007318947,3
Classification,10,0.9545454545454546,34,0.008784258084492388,3
Classification,10,0.9545454545454546,35,0.008478804653527261,3
Classification,10,0.9545454545454546,36,0.008328713445437855,3
Classification,10,0.9545454545454546,37,0.007937140130268755,3
Classification,10,0.9545454545454546,38,0.0077286438707317,3
Classification,10,0.9545454545454546,39,0.007512306335698322,3
Classification,10,0.9545454545454546,40,0.007312603232362554,3
Classification,10,0.9545454545454546,41,0.006904392058861972,3
Classification,10,0.9545454545454546,42,0.006662433647900951,3
Classification,10,0.9545454545454546,43,0.006499686749444285,3
Classification,10,0.9545454545454546,44,0.0063128999386886766,3
Classification,10,0.9545454545454546,45,0.006093933753862395,3
Classification,10,0.9545454545454546,46,0.005811696205003894,3
Classification,10,0.9545454545454546,47,0.0056600222576955045,3
Classification,10,0.9545454545454546,48,0.005614239198362829,2
Classification,10,0.9545454545454546,49,0.005526974924924559,2
Classification,10,0.9545454545454546,50,0.005407524325949634,2
Classification,10,0.9545454545454546,51,0.00527305663820247,2
Classification,10,0.9545454545454546,52,0.005117055182473524,2
Classification,10,0.9545454545454546,53,0.0050060730777270745,2
Classification,10,0.9545454545454546,54,0.004967251938208902,2
Classification,10,0.9545454545454546,55,0.00483567879127646,2
Classification,10,0.9545454545454546,56,0.00472441548713339,2
Classification,10,0.9545454545454546,57,0.004634514687698392,2
Classification,10,0.9545454545454546,58,0.004544858547538248,2
Classification,10,0.9545454545454546,59,0.004424665424568352,2
Classification,10,0.9545454545454546,60,0.004399862336737252,2
Classification,10,0.9545454545454546,61,0.004286541074984481,2
Classification,10,0.9545454545454546,62,0.0041736754773808145,2
Classification,10,0.9545454545454546,63,0.0041126148850816864,2
Classification,10,0.9545454545454546,64,0.004038994394006201,2
Classification,10,0.9545454545454546,65,0.003989146074102502,2
Classification,10,0.9545454545454546,66,0.003913307956349683,2
Classification,10,0.9545454545454546,67,0.003841745665071593,2
Classification,10,0.9545454545454546,68,0.00374057328829875,2
Classification,10,0.9545454545454546,69,0.0036760793501880553,2
Classification,10,0.9545454545454546,70,0.0035981714679123302,2
Classification,10,0.9545454545454546,71,0.003614981205374455,2
Classification,10,0.9545454545454546,72,0.003540860885659711,2
Classification,10,0.9545454545454546,73,0.00344021762082451,2
Classification,10,0.9545454545454546,74,0.0033866472777878713,2
Classification,10,0.9545454545454546,75,0.0033218195612956716,2
Classification,10,0.9545454545454546,76,0.0032673067282334165,2
Classification,10,0.9545454545454546,77,0.003176097364091887,2
Classification,10,0.9545454545454546,78,0.0031917533763060786,2
Classification,10,0.9545454545454546,79,0.0031359445227106698,2
Classification,10,0.9545454545454546,80,0.003095031676613856,2
Clustering,0,0.045454545454545456,1,0.15729033874957812,3
Clustering,0,0.045454545454545456,2,0.08674432839778691,3
Clustering,0,0.045454545454545456,3,0.0616577428358642,3
Clustering,0,0.045454545454545456,4,0.04891808060667938,3
Clustering,0,0.045454545454545456,5,0.038083896412448116,3
Clustering,0,0.045454545454545456,6,0.032258352985406295,3
Clustering,0,0.045454545454545456,7,0.028366975301205254,3
Clustering,0,0.045454545454545456,8,0.025826965101568403,3
Clustering,0,0.045454545454545456,9,0.022308514373796662,3
Clustering,0,0.045454545454545456,10,0.02020955410006696,3
Clustering,0,0.045454545454545456,11,0.01891717370217631,3
Clustering,0,0.045454545454545456,12,0.01693063327008035,3
Clustering,0,0.045454545454545456,13,0.016291942188044306,3
Clustering,0,0.045454545454545456,14,0.014612890816906476,3
Clustering,0,0.045454545454545456,15,0.014028065430257636,3
Clustering,0,0.045454545454545456,16,0.01321370453738751,3
Clustering,0,0.045454545454545456,17,0.012599442375733025,3
Clustering,0,0.045454545454545456,18,0.011955175984676969,3
Clustering,0,0.045454545454545456,19,0.011458021292620217,3
Clustering,0,0.045454545454545456,20,0.010969286958018102,3
Clustering,0,0.045454545454545456,21,0.010395675757032645,3
Clustering,0,0.045454545454545456,22,0.010144868978331395,3
Clustering,0,0.045454545454545456,23,0.009863277037357706,3
Clustering,0,0.045454545454545456,24,0.009399701240127628,3
Clustering,0,0.045454545454545456,25,0.009071678891565946,3
Clustering,0,0.045454545454545456,26,0.008797294931217517,3
Clustering,0,0.045454545454545456,27,0.008548054556180993,3
Clustering,0,0.045454545454545456,28,0.008169908547889713,3
Clustering,0,0.045454545454545456,29,0.008181954594709455,3
Clustering,0,0.045454545454545456,30,0.00790853543836699,3
Clustering,0,0.045454545454545456,31,0.007752540249562988,3
Clustering,0,0.045454545454545456,32,0.0073824404953109915,3
Clustering,0,0.045454545454545456,33,0.007181455274476223,3
Clustering,0,0.045454545454545456,34,0.007100024903008009,3
Clustering,0,0.045454545454545456,35,0.006998467029041296,3
Clustering,0,0.045454545454545456,36,0.0068049287560213835,3
Clustering,0,0.045454545454545456,37,0.0066637943374449555,3
Clustering,0,0.045454545454545456,38,0.006442107309156386,3
Clustering,0,0.045454545454545456,39,0.006347358319153207,3
Clustering,0,0.045454545454545456,40,0.006243446792757734,3
Clustering,0,0.045454545454545456,41,0.006196957924789365,3
Clustering,0,0.045454545454545456,42,0.006019153211011454,3
Clustering,0,0.045454545454545456,43,0.005906386934334924,3
Clustering,0,0.045454545454545456,44,0.005766086586842291,3
Clustering,0,0.045454545454545456,45,0.005661567637806096,3
Clustering,0,0.045454545454545456,46,0.005550283448280148,3
Clustering,0,0.045454545454545456,47,0.005444431950558371,3
Clustering,0,0.045454545454545456,48,0.005321654299218274,3
Clustering,0,0.045454545454545456,49,0.005284868050143519,3
Clustering,0,0.045454545454545456,50,0.005153358824258555,3
Clustering,0,0.045454545454545456,51,0.005078219730419617,3
Clustering,0,0.045454545454545456,52,0.004991547729342093,3
Clustering,0,0.045454545454545456,53,0.004853877895821548,3
Clustering,0,0.045454545454545456,54,0.004818684828097773,3
Clustering,0,0.045454545454545456,55,0.004766274670280692,3
Clustering,0,0.045454545454545456,56,0.0046295827772116814,3
Clustering,0,0.045454545454545456,57,0.004530763236270062,3
Clustering,0,0.045454545454545456,58,0.00450064020863327,3
Clustering,0,0.045454545454545456,59,0.004429553461764077,3
Clustering,0,0.045454545454545456,60,0.004338672811303505,3
Clustering,0,0.045454545454545456,61,0.004299716176744259,3
Clustering,0,0.045454545454545456,62,0.004243697018614454,3
Clustering,0,0.045454545454545456,63,0.004132096486715936,3
Clustering,0,0.045454545454545456,64,0.00407681966207963,3
Clustering,0,0.045454545454545456,65,0.0040191247455559345,3
Clustering,0,0.045454545454545456,66,0.003982137122603062,3
Clustering,0,0.045454545454545456,67,0.003929436382900258,3
Clustering,0,0.045454545454545456,68,0.003830505864220701,3
Clustering,0,0.045454545454545456,69,0.0037738238269520493,3
Clustering,0,0.045454545454545456,70,0.003749207960609393,3
Clustering,0,0.045454545454545456,71,0.0037077943156100025,3
Clustering,0,0.045454545454545456,72,0.0036347416418211135,3
Clustering,0,0.045454545454545456,73,0.0035875508255577408,3
Clustering,0,0.045454545454545456,74,0.00353643187994093,3
Clustering,0,0.045454545454545456,75,0.003504369104124487,3
Clustering,0,0.045454545454545456,76,0.0034568527250915435,3
Clustering,0,0.045454545454545456,77,0.00337564488324542,3
Clustering,0,0.045454545454545456,78,0.0033295406712090907,3
Clustering,0,0.045454545454545456,79,0.003288096415544135,3
Clustering,0,0.045454545454545456,80,0.0032612472154581857,3
Clustering,1,0.13636363636363635,1,0.173097430005932,3
Clustering,1,0.13636363636363635,2,0.09264288444590531,3
Clustering,1,0.13636363636363635,3,0.06943322660739702,3
Clustering,1,0.13636363636363635,4,0.05056990832492838,3
Clustering,1,0.13636363636363635,5,0.039600432662718434,3
Clustering,1,0.13636363636363635,6,0.0319517373536922,3
Clustering,1,0.13636363636363635,7,0.027545672942620614,3
Clustering,1,0.13636363636363635,8,0.024258274751591022,3
Clustering,1,0.13636363636363635,9,0.022249994494051503,3
Clustering,1,0.13636363636363635,10,0.019623569613038044,3
Clustering,1,0.13636363636363635,11,0.01816242237517526,3
Clustering,1,0.13636363636363635,12,0.0169890493471653,3
Clustering,1,0.13636363636363635,13,0.015145597552202399,3
Clustering,1,0.13636363636363635,14,0.01452581565740188,3
Clustering,1,0.13636363636363635,15,0.013315783662445282,3
Clustering,1,0.13636363636363635,16,0.01284540598216824,3
Clustering,1,0.13636363636363635,17,0.012255920866818865,3
Clustering,1,0.13636363636363635,18,0.011608678807187238,3
Clustering,1,0.13636363636363635,19,0.010776418547840123,3
Clustering,1,0.13636363636363635,20,0.010641311968484482,3
Clustering,1,0.13636363636363635,21,0.010068332590866638,3
Clustering,1,0.13636363636363635,22,0.00972239535129741,3
Clustering,1,0.13636363636363635,23,0.009347237601139506,3
Clustering,1,0.13636363636363635,24,0.008925660277345293,3
Clustering,1,0.13636363636363635,25,0.008624135459892362,3
Clustering,1,0.13636363636363635,26,0.008354048966169538,3
Clustering,1,0.13636363636363635,27,0.008085112103300629,3
Clustering,1,0.13636363636363635,28,0.007913777810609363,3
Clustering,1,0.13636363636363635,29,0.007691492878052369,3
Clustering,1,0.13636363636363635,30,0.007255054408438634,3
Clustering,1,0.13636363636363635,31,0.007216358940636929,3
Clustering,1,0.13636363636363635,32,0.007046156831353136,3
Clustering,1,0.13636363636363635,33,0.006852674554346888,3
Clustering,1,0.13636363636363635,34,0.0066603955521853,3
Clustering,1,0.13636363636363635,35,0.006538978982031249,3
Clustering,1,0.13636363636363635,36,0.00628610589824475,3
Clustering,1,0.13636363636363635,37,0.006189533580934471,3
Clustering,1,0.13636363636363635,38,0.005980846748708885,3
Clustering,1,0.13636363636363635,39,0.005933269481384573,3
Clustering,1,0.13636363636363635,40,0.005729106447443344,3
Clustering,1,0.13636363636363635,41,0.0056109648568791705,3
Clustering,1,0.13636363636363635,42,0.005674235483352295,3
Clustering,1,0.13636363636363635,43,0.005564147871824461,3
Clustering,1,0.13636363636363635,44,0.005375721629094862,3
Clustering,1,0.13636363636363635,45,0.005165669582612771,3
Clustering,1,0.13636363636363635,46,0.005101478221581987,3
Clustering,1,0.13636363636363635,47,0.004931118794702871,3
Clustering,1,0.13636363636363635,48,0.004910612913690469,3
Clustering,1,0.13636363636363635,49,0.004752051666430143,3
Clustering,1,0.13636363636363635,50,0.004781928715272834,3
Clustering,1,0.13636363636363635,51,0.004637887132511297,3
Clustering,1,0.13636363636363635,52,0.0045502044909195155,3
Clustering,1,0.13636363636363635,53,0.004488809565325359,3
Clustering,1,0.13636363636363635,54,0.004408417565568752,3
Clustering,1,0.13636363636363635,55,0.00433913739301758,3
Clustering,1,0.13636363636363635,56,0.0042290901560513,3
Clustering,1,0.13636363636363635,57,0.004231347011200781,3
Clustering,1,0.13636363636363635,58,0.004093784606782274,3
Clustering,1,0.13636363636363635,59,0.00402391040723422,3
Clustering,1,0.13636363636363635,60,0.003996609298294907,3
Clustering,1,0.13636363636363635,61,0.0038916615190990028,3
Clustering,1,0.13636363636363635,62,0.003790757403545786,3
Clustering,1,0.13636363636363635,63,0.0037809315268718738,3
Clustering,1,0.13636363636363635,64,0.0036987133470498235,3
Clustering,1,0.13636363636363635,65,0.003641949268697611,3
Clustering,1,0.13636363636363635,66,0.0036071308022608216,3
Clustering,1,0.13636363636363635,67,0.003584656705510314,3
Clustering,1,0.13636363636363635,68,0.003510495962427118,3
Clustering,1,0.13636363636363635,69,0.0034276802707554174,3
Clustering,1,0.13636363636363635,70,0.003404976880263469,3
Clustering,1,0.13636363636363635,71,0.0033342678073656263,3
Clustering,1,0.13636363636363635,72,0.0032786205597778602,3
Clustering,1,0.13636363636363635,73,0.003258722691750825,3
Clustering,1,0.13636363636363635,74,0.0031848260098500396,3
Clustering,1,0.13636363636363635,75,0.0031662814405587366,3
Clustering,1,0.13636363636363635,76,0.0030528197082631456,3
Clustering,1,0.13636363636363635,77,0.00302431200812195,3
Clustering,1,0.13636363636363635,78,0.0029800663398778814,3
Clustering,1,0.13636363636363635,79,0.0029425744526538917,3
Clustering,1,0.13636363636363635,80,0.0029112174998061364,3
Clustering,2,0.22727272727272727,1,0.18587844204240192,3
Clustering,2,0.22727272727272727,2,0.09664733171776567,3
Clustering,2,0.22727272727272727,3,0.07271348000294081,3
Clustering,2,0.22727272727272727,4,0.05150999766920194,3
Clustering,2,0.22727272727272727,5,0.041350480873222954,3
Clustering,2,0.22727272727272727,6,0.03397517989055503,3
Clustering,2,0.22727272727272727,7,0.027022914935614012,3
Clustering,2,0.22727272727272727,8,0.024565028952470046,3
Clustering,2,0.22727272727272727,9,0.022247268158807232,3
Clustering,2,0.22727272727272727,10,0.01966605039188754,3
Clustering,2,0.22727272727272727,11,0.017352801562998208,3
Clustering,2,0.22727272727272727,12,0.016542965560963043,3
Clustering,2,0.22727272727272727,13,0.015162503357024812,3
Clustering,2,0.22727272727272727,14,0.013592576836748535,3
Clustering,2,0.22727272727272727,15,0.012797421725365838,3
Clustering,2,0.22727272727272727,16,0.012739959416760172,3
Clustering,2,0.22727272727272727,17,0.01158156994899829,3
Clustering,2,0.22727272727272727,18,0.011183991444698832,3
Clustering,2,0.22727272727272727,19,0.010437697860953223,3
Clustering,2,0.22727272727272727,20,0.010129217687958738,3
Clustering,2,0.22727272727272727,21,0.009487461735212485,3
Clustering,2,0.22727272727272727,22,0.009169569411745166,3
Clustering,2,0.22727272727272727,23,0.008864944127312034,3
Clustering,2,0.22727272727272727,24,0.008575835292285974,3
Clustering,2,0.22727272727272727,25,0.008306416425802368,3
Clustering,2,0.22727272727272727,26,0.007829975069022546,3
Clustering,2,0.22727272727272727,27,0.0075221826726150605,3
Clustering,2,0.22727272727272727,28,0.007479329698838525,3
Clustering,2,0.22727272727272727,29,0.00714930925223693,3
Clustering,2,0.22727272727272727,30,0.00685390404444238,3
Clustering,2,0.22727272727272727,31,0.006740332619505973,3
Clustering,2,0.22727272727272727,32,0.006542480069887686,3
Clustering,2,0.22727272727272727,33,0.006435198290477778,3
Clustering,2,0.22727272727272727,34,0.006216264293826705,3
Clustering,2,0.22727272727272727,35,0.006036338071978137,3
Clustering,2,0.22727272727272727,36,0.005955046747979162,3
Clustering,2,0.22727272727272727,37,0.005774177085840008,3
Clustering,2,0.22727272727272727,38,0.005632563951267344,3
Clustering,2,0.22727272727272727,39,0.005461014090715875,3
Clustering,2,0.22727272727272727,40,0.005512838159133587,3
Clustering,2,0.22727272727272727,41,0.005318318560270151,3
Clustering,2,0.22727272727272727,42,0.005185343757048295,3
Clustering,2,0.22727272727272727,43,0.005052129889657103,3
Clustering,2,0.22727272727272727,44,0.005009689838493726,3
Clustering,2,0.22727272727272727,45,0.004921875651258012,3
Clustering,2,0.22727272727272727,46,0.004798405658422688,3
Clustering,2,0.22727272727272727,47,0.0047382319161637905,3
Clustering,2,0.22727272727272727,48,0.004627696084894752,3
Clustering,2,0.22727272727272727,49,0.004546441241810364,3
Clustering,2,0.22727272727272727,50,0.004489605314039579,3
Clustering,2,0.22727272727272727,51,0.0043195308777414015,3
Clustering,2,0.22727272727272727,52,0.004316122974419622,3
Clustering,2,0.22727272727272727,53,0.004220507116489586,3
Clustering,2,0.22727272727272727,54,0.004053445010433407,3
Clustering,2,0.22727272727272727,55,0.004009135694608908,3
Clustering,2,0.22727272727272727,56,0.003966640972570807,3
Clustering,2,0.22727272727272727,57,0.0038951117161301536,3
Clustering,2,0.22727272727272727,58,0.003727219163518104,3
Clustering,2,0.22727272727272727,59,0.0037775980070951596,3
Clustering,2,0.22727272727272727,60,0.0036616619465176226,3
Clustering,2,0.22727272727272727,61,0.0036553345226279124,3
Clustering,2,0.22727272727272727,62,0.0035553342332341046,3
Clustering,2,0.22727272727272727,63,0.00355831876526991,3
Clustering,2,0.22727272727272727,64,0.003473911697255004,3
Clustering,2,0.22727272727272727,65,0.0033556254577347343,3
Clustering,2,0.22727272727272727,66,0.0033360904621551174,3
Clustering,2,0.22727272727272727,67,0.003291831848088971,3
Clustering,2,0.22727272727272727,68,0.0032916178506893217,3
Clustering,2,0.22727272727272727,69,0.003171556600869986,3
Clustering,2,0.22727272727272727,70,0.0031170224452394288,3
Clustering,2,0.22727272727272727,71,0.0030795191879633334,3
Clustering,2,0.22727272727272727,72,0.003022351010469462,3
Clustering,2,0.22727272727272727,73,0.00297894841947227,3
Clustering,2,0.22727272727272727,74,0.002952251310662625,3
Clustering,2,0.22727272727272727,75,0.002918894871460956,3
Clustering,2,0.22727272727272727,76,0.002851564113660664,3
Clustering,2,0.22727272727272727,77,0.002839503817185708,3
Clustering,2,0.22727272727272727,78,0.0028299717756489953,3
Clustering,2,0.22727272727272727,79,0.0027363052767026964,3
Clustering,2,0.22727272727272727,80,0.002707273794563011,3
Clustering,3,0.3181818181818182,1,0.18504475296998482,3
Clustering,3,0.3181818181818182,2,0.10523462771970521,3
Clustering,3,0.3181818181818182,3,0.07313728922738759,3
Clustering,3,0.3181818181818182,4,0.05407764591411507,3
Clustering,3,0.3181818181818182,5,0.04104491298880319,3
Clustering,3,0.3181818181818182,6,0.03473621129334422,3
Clustering,3,0.3181818181818182,7,0.028888917776884553,3
Clustering,3,0.3181818181818182,8,0.025693409385703043,3
Clustering,3,0.3181818181818182,9,0.02256412320931873,3
Clustering,3,0.3181818181818182,10,0.02069246939263347,3
Clustering,3,0.3181818181818182,11,0.018654049715205005,3
Clustering,3,0.3181818181818182,12,0.016937670521275493,3
Clustering,3,0.3181818181818182,13,0.01528787769853946,3
Clustering,3,0.3181818181818182,14,0.01381526934300774,3
Clustering,3,0.3181818181818182,15,0.013675741267655701,3
Clustering,3,0.3181818181818182,16,0.012703536975238358,3
Clustering,3,0.3181818181818182,17,0.011417769503518783,3
Clustering,3,0.3181818181818182,18,0.010763728543438086,3
Clustering,3,0.3181818181818182,19,0.010711778251403575,3
Clustering,3,0.3181818181818182,20,0.010047484562116708,3
Clustering,3,0.3181818181818182,21,0.009597314328930595,3
Clustering,3,0.3181818181818182,22,0.008985833092271703,3
Clustering,3,0.3181818181818182,23,0.00872161179886155,3
Clustering,3,0.3181818181818182,24,0.008642130318061377,3
Clustering,3,0.3181818181818182,25,0.008064231345024103,3
Clustering,3,0.3181818181818182,26,0.007727246931154911,3
Clustering,3,0.3181818181818182,27,0.007360701266625972,3
Clustering,3,0.3181818181818182,28,0.007216079218252222,3
Clustering,3,0.3181818181818182,29,0.006899913226232758,3
Clustering,3,0.3181818181818182,30,0.0067924798473264,3
Clustering,3,0.3181818181818182,31,0.006372286396357382,3
Clustering,3,0.3181818181818182,32,0.006347583020111289,3
Clustering,3,0.3181818181818182,33,0.005985469437067514,3
Clustering,3,0.3181818181818182,34,0.006003729334636208,3
Clustering,3,0.3181818181818182,35,0.005714517727947406,3
Clustering,3,0.3181818181818182,36,0.005562315212933422,3
Clustering,3,0.3181818181818182,37,0.005440463235078556,3
Clustering,3,0.3181818181818182,38,0.005304230380023672,3
Clustering,3,0.3181818181818182,39,0.005103483356060305,3
Clustering,3,0.3181818181818182,40,0.0050121033085570935,3
Clustering,3,0.3181818181818182,41,0.004941442789848006,3
Clustering,3,0.3181818181818182,42,0.004861653190905904,3
Clustering,3,0.3181818181818182,43,0.004739976039096509,3
Clustering,3,0.3181818181818182,44,0.00469068685776253,3
Clustering,3,0.3181818181818182,45,0.004469179712053739,3
Clustering,3,0.3181818181818182,46,0.004389464036867551,3
Clustering,3,0.3181818181818182,47,0.004321071127211996,3
Clustering,3,0.3181818181818182,48,0.004199044878380056,3
Clustering,3,0.3181818181818182,49,0.0041262069260686865,3
Clustering,3,0.3181818181818182,50,0.004049439563041961,3
Clustering,3,0.3181818181818182,51,0.003999848480900621,3
Clustering,3,0.3181818181818182,52,0.0038872561020751287,3
Clustering,3,0.3181818181818182,53,0.0038682393192500234,3
Clustering,3,0.3181818181818182,54,0.0037632814183469095,3
Clustering,3,0.3181818181818182,55,0.003700169083151357,3
Clustering,3,0.3181818181818182,56,0.003594308816263096,3
Clustering,3,0.3181818181818182,57,0.0035533343166015453,3
Clustering,3,0.3181818181818182,58,0.0035037992126565752,3
Clustering,3,0.3181818181818182,59,0.003400025256413303,3
Clustering,3,0.3181818181818182,60,0.003397553476543243,3
Clustering,3,0.3181818181818182,61,0.0033230771017363427,3
Clustering,3,0.3181818181818182,62,0.0032211575501622848,3
Clustering,3,0.3181818181818182,63,0.00317544520859472,3
Clustering,3,0.3181818181818182,64,0.0031226523512762083,3
Clustering,3,0.3181818181818182,65,0.0030891962001316983,3
Clustering,3,0.3181818181818182,66,0.0030068277583038022,3
Clustering,3,0.3181818181818182,67,0.002984335141437647,3
Clustering,3,0.3181818181818182,68,0.002896610082260791,3
Clustering,3,0.3181818181818182,69,0.0028932892732595954,3
Clustering,3,0.3181818181818182,70,0.00280087222238316,3
Clustering,3,0.3181818181818182,71,0.0027974776353649317,3
Clustering,3,0.3181818181818182,72,0.0027138335858930573,3
Clustering,3,0.3181818181818182,73,0.0027308229300993816,3
Clustering,3,0.3181818181818182,74,0.002679534070049026,3
Clustering,3,0.3181818181818182,75,0.002615721166997492,3
Clustering,3,0.3181818181818182,76,0.0025973971806605017,3
Clustering,3,0.3181818181818182,77,0.0025224378701864734,3
Clustering,3,0.3181818181818182,78,0.00250213320631681,3
Clustering,3,0.3181818181818182,79,0.0024510579559437946,3
Clustering,3,0.3181818181818182,80,0.002437151864710292,3
Clustering,4,0.4090909090909091,1,0.1989289646264202,3
Clustering,4,0.4090909090909091,2,0.10296799570301096,3
Clustering,4,0.4090909090909091,3,0.07371432006458199,3
Clustering,4,0.4090909090909091,4,0.055003185353975276,3
Clustering,4,0.4090909090909091,5,0.04232154716766745,3
Clustering,4,0.4090909090909091,6,0.03688699389645528,3
Clustering,4,0.4090909090909091,7,0.030560228149204966,3
Clustering,4,0.4090909090909091,8,0.02611403861913429,3
Clustering,4,0.4090909090909091,9,0.022235013996755922,3
Clustering,4,0.4090909090909091,10,0.020576660585341373,3
Clustering,4,0.4090909090909091,11,0.01853482714532387,3
Clustering,4,0.4090909090909091,12,0.01658208775821358,3
Clustering,4,0.4090909090909091,13,0.015611105296111196,3
Clustering,4,0.4090909090909091,14,0.013959163962607919,3
Clustering,4,0.4090909090909091,15,0.01323177010004134,3
Clustering,4,0.4090909090909091,16,0.012162595503110487,3
Clustering,4,0.4090909090909091,17,0.011383833963409274,3
Clustering,4,0.4090909090909091,18,0.011126875715371243,3
Clustering,4,0.4090909090909091,19,0.010571489469656482,3
Clustering,4,0.4090909090909091,20,0.009718233787996598,3
Clustering,4,0.4090909090909091,21,0.009367907234523938,3
Clustering,4,0.4090909090909091,22,0.009041771450175755,3
Clustering,4,0.4090909090909091,23,0.008196793975781413,3
Clustering,4,0.4090909090909091,24,0.008131762990182539,3
Clustering,4,0.4090909090909091,25,0.0077487684250532015,3
Clustering,4,0.4090909090909091,26,0.007399066549534913,3
Clustering,4,0.4090909090909091,27,0.007323299949209334,3
Clustering,4,0.4090909090909091,28,0.006867988674512055,3
Clustering,4,0.4090909090909091,29,0.006738255091303391,3
Clustering,4,0.4090909090909091,30,0.00652903829506954,3
Clustering,4,0.4090909090909091,31,0.006159597479486851,3
Clustering,4,0.4090909090909091,32,0.005960811019780504,3
Clustering,4,0.4090909090909091,33,0.005757650491292378,3
Clustering,4,0.4090909090909091,34,0.005527000393190568,3
Clustering,4,0.4090909090909091,35,0.005383454066968225,3
Clustering,4,0.4090909090909091,36,0.005288045107221046,3
Clustering,4,0.4090909090909091,37,0.005015601716235843,3
Clustering,4,0.4090909090909091,38,0.004980230846672448,3
Clustering,4,0.4090909090909091,39,0.004844203896195276,3
Clustering,4,0.4090909090909091,40,0.004728066930503654,3
Clustering,4,0.4090909090909091,41,0.004613424688442829,3
Clustering,4,0.4090909090909091,42,0.004417903388015134,3
Clustering,4,0.4090909090909091,43,0.0043142073155749755,3
Clustering,4,0.4090909090909091,44,0.004359939102730233,3
Clustering,4,0.4090909090909091,45,0.0041047374665462094,3
Clustering,4,0.4090909090909091,46,0.00410077895891314,3
Clustering,4,0.4090909090909091,47,0.00393871967793324,3
